c0017638	glioma	SIDER
c0017638	gliomas	SIDER
c0877154	visual brightness	SIDER
c0877153	neutropenic sepsis	SIDER
c0240903	rheumatoid vasculitis	SIDER
c0032541	polyneuritis	SIDER
c0852173	bladder and urethral symptoms	SIDER
c0877144	spontaneous penile erection	SIDER
c0877148	pharyngotonsillitis	SIDER
c1290161	bursitis infective	SIDER
c1260710	acute ulcerative colitis	SIDER
c0042035	micturition disorder	SIDER
c0030252	palpitation	SIDER
c0281508	desmoplastic small round cell tumor	SIDER
c0022350	hyperbilirubinemia 2	SIDER
c0947858	anaphylactic responses	SIDER
c0032533	polymyalgia rheumatica	SIDER
c0877131	urinary tract infection fungal	SIDER
c0852163	renal failure and impairment	SIDER
c0439857	dependence on	SIDER
c0265354	hhs	SIDER
c0270639	transverse sinus thrombosis	SIDER
c0220854	hyperpnea	SIDER
c0403673	retrograde ejaculation	SIDER
c0235678	vaginal odor	SIDER
c1456863	vasoconstriction	SIDER
c0749923	urinary abnormalities	SIDER
c0877127	application site papules	SIDER
c1456865	calculus ureteric	SIDER
c0039971	thirst	SIDER
c0036400	total anomalous pulmonary venous return	SIDER
c0036416	scleritis	SIDER
c0037822	speech disorder	SIDER
c0037822	speech disorders	SIDER
c1868910	decreased uric acid	SIDER
c0852149	ischemic coronary artery disorders	SIDER
c1868912	uric acid increased	SIDER
c0032519	polymenorrhea	SIDER
c1868919	upper abdominal discomfort	SIDER
c0235680	vaginitis ulcerative	SIDER
c0042065	urogenital neoplasia	SIDER
c0341245	erosive duodenitis	SIDER
c1868914	transient paralysis	SIDER
c0042063	urogenital abnormalities	SIDER
c0042063	urogenital anomaly	SIDER
c0021807	intertrigo	SIDER
c1868917	heart racing	SIDER
c0028949	oligomenorrhea	SIDER
c0038436	post traumatic stress disorder	SIDER
c0038436	posttraumatic stress disorder	SIDER
c0038436	ptsd	SIDER
c0036412	sclera	SIDER
c0022362	jaw disorder	SIDER
c0877104	retinal toxicity	SIDER
c1141893	muscle enzyme increased	SIDER
c0030299	pancreatic pseudocyst	SIDER
c0392525	nephrolithiasis	SIDER
c0947882	ear disorders nec	SIDER
c0429774	residual urine volume	SIDER
c0235656	cervical lesion	SIDER
c0403447	chronic renal impairment	SIDER
c0403447	chronic renal insufficiency	SIDER
c0036420	localized scleroderma	SIDER
c0235653	breast neoplasm malignant female	SIDER
c0235652	breast neoplasm female	SIDER
c0220870	lightheadedness	SIDER
c0030293	pancreatic insufficiency	SIDER
c0030286	pancreas	SIDER
c1141882	pharyngitis bacterial	SIDER
c0241442	protrusion of tongue 	SIDER
c0241442	protrusion tongue	SIDER
c0235667	acute female mastitis	SIDER
c0234535	clonic seizures	SIDER
c0036439	scoliosis	SIDER
c1318520	vasculitis necrotizing	SIDER
c0235660	galactorrhea	SIDER
c0860239	catheter related infection	SIDER
c0038454	stroke	SIDER
c0038454	cerebral infarction	SIDER
c0038454	cva	SIDER
c0038454	cerebrovascular accidents	SIDER
c0038454	cerebral vascular accident	SIDER
c0038454	strokes	SIDER
c0038454	apoplexy	SIDER
c0038454	cerebrovascular accident nos	SIDER
c0038454	cerebrovascular accident	SIDER
c0546947	choking sensation	SIDER
c0235663	cervical hypersecretion	SIDER
c0038450	stridor	SIDER
c0042018	calculus urinary 	SIDER
c0005681	blackwater fever	SIDER
c0005683	bladder calculus	SIDER
c0234507	anosognosia	SIDER
c0235639	abnormal urine	SIDER
c0005686	bladder disease	SIDER
c0005687	distended bladder	SIDER
c0235634	costovertebral angle tenderness	SIDER
c0852192	asthenic conditions	SIDER
c0005689	exstrophy of the bladder	SIDER
c0403639	chemical cystitis	SIDER
c0546956	brittle nails	SIDER
c0235632	loin pain	SIDER
c0860209	gallbladder sludge	SIDER
c0860207	drug induced liver injury	SIDER
c0546959	atrial tachycardia	SIDER
c0235630	renal failure aggravated	SIDER
c0860204	cholestatic liver disease	SIDER
c1456822	claudication	SIDER
c0011848	diabetes insipidus	SIDER
c0575090	balance disorder	SIDER
c0011849	diabetes mellitus	SIDER
c0011849	diabetes mellitus nos	SIDER
c0042025	stress incontinence	SIDER
c0042024	urine incontinence	SIDER
c0042024	incontinence	SIDER
c0042024	incontinence of urine	SIDER
c0042024	urinary incontinence	SIDER
c0042029	urinary tract infections	SIDER
c0042029	urinary tract infection	SIDER
c0042029	urinary infection	SIDER
c0042029	infection urinary tract	SIDER
c0042029	urinary tract infection nos	SIDER
c1867423	increased pulmonary vascular resistance	SIDER
c1141861	procedural complication	SIDER
c0235649	breast oedema	SIDER
c0234518	slurred	SIDER
c0947879	infections nec	SIDER
c0403645	bladder atony	SIDER
c0238792	bone lesions	SIDER
c0033687	proteinuria	SIDER
c0033687	proteinuria present	SIDER
c0235648	enlarged breasts	SIDER
c0024623	stomach cancer	SIDER
c0235641	perineal pain female	SIDER
c0011854	insulin dependent diabetes mellitus	SIDER
c0011854	type 1 diabetes mellitus	SIDER
c0011854	type i diabetes mellitus	SIDER
c0011854	type 1 diabetes	SIDER
c0036454	visual field defect	SIDER
c1277187	left ventricular systolic dysfunction	SIDER
c0270697	spinal headache	SIDER
c0034013	precocious puberty	SIDER
c0034012	delayed puberty	SIDER
c0575081	abnormal gait	SIDER
c0034011	puberty	SIDER
c0853877	urogenital fistula	SIDER
c0037763	muscular spasm	SIDER
c0037763	spasms	SIDER
c0037763	muscle spasm	SIDER
c0037763	spasm	SIDER
c0037763	muscle spasms	SIDER
c0154841	central retinal vein occlusion	SIDER
c0202230	thyroid hormone levels	SIDER
c0005694	bladder outlet obstruction	SIDER
c0024528	malaise and fatigue	SIDER
c0005695	bladder neoplasm	SIDER
c0853879	invasive breast cancer	SIDER
c0005697	neurogenic bladder	SIDER
c0231874	wheezing inspiratory	SIDER
c0338614	psychotic episodes	SIDER
c0005699	blast crisis	SIDER
c0024523	malabsorption	SIDER
c0678222	breast carcinoma	SIDER
c0026987	myelosclerosis	SIDER
c0026987	myelofibrosis	SIDER
c0026987	bone marrow fibrosis	SIDER
c0026986	myelodysplastic syndromes	SIDER
c0026986	myelodysplastic syndrome	SIDER
c0026986	myelodysplasia	SIDER
c0392034	gastroesophagitis	SIDER
c0456511	sleep paralysis	SIDER
c0392039	ovarian enlargement	SIDER
c0235792	breast pain male	SIDER
c0678222	carcinoma breast	SIDER
c0678222	carcinoma of the breast	SIDER
c0154835	retinal telangiectasia	SIDER
c0853886	decreased carnitine	SIDER
c0154833	retinal vascular disorder	SIDER
c0267596	rectal hemorrhage 	SIDER
c0267596	hemorrhage rectum	SIDER
c0267596	rectal haemorrhage	SIDER
c0267596	rectal bleeding	SIDER
c0267596	rectum bleeding	SIDER
c0267596	rectorrhagia	SIDER
c0267596	haemorrhage rectum	SIDER
c0267596	hemorrhage rectal	SIDER
c1291736	aftertaste	SIDER
c0520966	abnormal coordination	SIDER
c0520966	coordination abnormal	SIDER
c0520966	coordination impaired	SIDER
c0241379	increased thirst 	SIDER
c0024535	falciparum malaria	SIDER
c0026976	transverse myelitis	SIDER
c0026976	myelitis transverse	SIDER
c0200150	testing of visual acuity	SIDER
c0026766	multisystem organ failure	SIDER
c0026961	pupils dilated	SIDER
c0026961	mydriasis	SIDER
c0853891	tumor flare	SIDER
c0853890	blood gastrin increased	SIDER
c0085631	agitation	SIDER
c0235763	psoriasis aggravated	SIDER
c0235761	nasal septal perforation	SIDER
c0002418	amblyopia	SIDER
c0011875	diabetic vascular disease	SIDER
c0003469	anxiety disorder	SIDER
c0233496	aversion	SIDER
c0847033	allergic edema	SIDER
c0233494	tension	SIDER
c0003460	anuria	SIDER
c0022415	tuberculous arthritis	SIDER
c0003462	anus	SIDER
c0266008	breast malformation	SIDER
c0003467	anxiety	SIDER
c0003466	imperforate anus	SIDER
c0751438	posterior	SIDER
c0233481	worry	SIDER
c0233488	feeling of despair	SIDER
c0232352	vascular insufficiency	SIDER
c0001339	acute pancreatitis	SIDER
c0851886	pneumocystis carinii infection	SIDER
c1699206	virologic failure	SIDER
c0392080	retinal artery spasm	SIDER
c0542188	reaction perinatal	SIDER
c0686347	tardive dyskinesia	SIDER
c0002438	amebiasis	SIDER
c0542184	gastrointestinal reactions	SIDER
c0233472	affect lability	SIDER
c0233471	flat affect	SIDER
c0036285	scarlatina	SIDER
c0039730	thalassemia	SIDER
c0856536	philadelphia chromosome positive	SIDER
c0021832	parasitic infection intestinal	SIDER
c0729829	urate	SIDER
c0751495	convulsions local	SIDER
c0001349	acute phase reaction	SIDER
c0026718	mucormycosis	SIDER
c0238729	axillary mass	SIDER
c0343730	perianal warts	SIDER
c0002447	amelia	SIDER
c0003486	aortic aneurysm	SIDER
c0233479	increased mood	SIDER
c0002453	amenorrhea	SIDER
c0002453	amenorrhoea	SIDER
c0021843	bowel obstruction	SIDER
c0021843	intestinal obstruction	SIDER
c0232333	u wave	SIDER
c0021845	intestinal perforation	SIDER
c0021845	bowel perforation	SIDER
c0021845	intestinal perforations	SIDER
c0021845	intestinal perforation nos	SIDER
c0024586	carcinoid syndrome	SIDER
c0154822	serous retinal detachment	SIDER
c0271650	impaired glucose tolerance	SIDER
c0271650	latent diabetes	SIDER
c0271650	glucose intolerance	SIDER
c0271650	glucose tolerance impaired	SIDER
c0020305	fetal hydrops	SIDER
c0020302	congenital glaucoma	SIDER
c0009492	compartment syndrome	SIDER
c0003493	aortic disorder	SIDER
c1262005	ischemic cerebral infarction	SIDER
c0233469	blunted affect	SIDER
c1262006	bacterial sinusitis	SIDER
c0024591	malignant hyperthermia	SIDER
c0162316	anemia iron deficiency	SIDER
c0162316	iron deficiency anaemia	SIDER
c0269661	vomiting of pregnancy	SIDER
c0438717	elevated transaminases	SIDER
c0238705	lae	SIDER
c0438716	chest pressure	SIDER
c0001361	tonsillitis acute	SIDER
c0343751	asymptomatic hiv	SIDER
c0403592	chronic allograft nephropathy	SIDER
c0020312	hydrothorax	SIDER
c0584995	writing impaired	SIDER
c0001364	acute hepatic necrosis	SIDER
c0678215	pale	SIDER
c1262013	recall phenomenon	SIDER
c1262018	graft failure	SIDER
c0233459	emotional disorder	SIDER
c0022548	keloid scar	SIDER
c1262025	intraocular pressure test abnormal	SIDER
c1262022	freezing phenomenon	SIDER
c0235706	back distress	SIDER
c0240962	scleral icterus	SIDER
c0156084	gastric function disorder	SIDER
c0542149	injection site phlebitis	SIDER
c0023474	chronic phase cml	SIDER
c0595879	sodium increased	SIDER
c1262038	post procedural nausea	SIDER
c0021345	infectious mononucleosis	SIDER
c0595883	blood glucose decreased	SIDER
c0751466	phonophobia	SIDER
c0267516	colon atonic	SIDER
c0948976	leukemia cutis	SIDER
c0043049	water intoxication	SIDER
c0043046	wasting syndrome	SIDER
c0043046	wasting generalized	SIDER
c0269608	antepartum hemorrhage	SIDER
c0010828	cytopenias	SIDER
c0240972	scrotal erythema	SIDER
c0038644	sudden infant death	SIDER
c0853800	reactions to contrast media	SIDER
c0023487	apl	SIDER
c0021359	infertility	SIDER
c0853813	local reactions	SIDER
c0751494	convulsive seizures	SIDER
c0021355	external ear infection	SIDER
c0751495	partial seizures	SIDER
c0013274	patent ductus arteriosis	SIDER
c0013274	patent ductus arteriosus	SIDER
c0240941	scalp pruritus	SIDER
c0542165	pseudoparkinsonism	SIDER
c0423848	distichiasis	SIDER
c0345907	hepatic hemangiosarcoma	SIDER
c0423847	growth of eyelashes	SIDER
c0345903	anal skin tags	SIDER
c0853811	croup infectious	SIDER
c1262040	withdrawal bleeding irregular	SIDER
c0595861	parasuicide	SIDER
c0233417	poor concentration	SIDER
c0851140	carcinoma in situ cervix	SIDER
c0021368	inflammation	SIDER
c0795690	omphalocele	SIDER
c0233414	disturbance in attention	SIDER
c0042721	viral hepatitis	SIDER
c0795692	hyperlactatemia	SIDER
c0276226	herpes encephalitis	SIDER
c0850758	pelvic pain female	SIDER
c0220870	lightheaded feeling	SIDER
c0220870	lightheaded	SIDER
c0220870	light headed feeling	SIDER
c0220870	light headedness	SIDER
c0021364	male infertility	SIDER
c0038663	suicide attempt	SIDER
c0021361	female infertility	SIDER
c0038661	suicide	SIDER
c0595862	vasodilatation	SIDER
c0595862	vasodilation	SIDER
c0542101	nasal burning	SIDER
c0424109	weeping	SIDER
c0013295	duodenal ulcers	SIDER
c0013295	duodenal ulceration	SIDER
c0013295	duodenal ulcer	SIDER
c0231837	bradypnea	SIDER
c0231835	respiratory rate increased	SIDER
c0233401	psychiatric symptoms	SIDER
c0235746	saliva altered	SIDER
c0233408	temporal disorientation	SIDER
c0344432	polymorphic ventricular tachycardia	SIDER
c0338656	cognitive dysfunction	SIDER
c0344431	monomorphic ventricular tachycardia	SIDER
c0023434	chronic lymphocytic leukemia	SIDER
c1262064	oculogyration	SIDER
c0266011	supernumerary nipple	SIDER
c0003962	ascites	SIDER
c0043094	weight problem	DIEGO_Lab
c0043094	fat	DIEGO_Lab
c0043094	weight increased	SIDER
c0043094	weight increase	SIDER
c0043094	gain lbs	DIEGO_Lab
c0043094	weight gains	SIDER
c0043094	weight gain	SIDER
c0043094	gain pounds	DIEGO_Lab
c0423823	thinning of nails	SIDER
c0043096	loss of weight	SIDER
c0043096	weight reduction	SIDER
c0043096	weight decreased	SIDER
c0043096	weight loss	SIDER
c0043096	weight decrease	SIDER
c0268105	uricaciduria	SIDER
c0276253	cytomegaloviral pneumonia	SIDER
c0021308	infarction	SIDER
c0391870	erythrocytes abnormal	SIDER
c0022575	keratitis sicca	SIDER
c0393760	initial insomnia	SIDER
c0393761	middle insomnia	SIDER
c0741983	carotid sinus hypersensitivity	SIDER
c2931822	nasopharyngeal carcinoma	SIDER
c0004135	at1	SIDER
c0022572	keratoacanthomas	SIDER
c0036202	sarcoidosis	SIDER
c0154874	neuroretinitis	SIDER
c0744221	friction rubs	SIDER
c0558353	tongue carcinoma	SIDER
c0542120	injection site nodule	SIDER
c0853857	cellulitis staphylococcal	SIDER
c0235723	reaction febrile	SIDER
c0235723	febrile reaction	SIDER
c0021311	infection	SIDER
c0021313	kidney infection	SIDER
c0004144	atelectasis	SIDER
c0267566	perirectal abscess	SIDER
c0011849	diabetes	SIDER
c0853853	pneumonia haemophilus	SIDER
c0392025	abdomen enlarged	SIDER
c0542127	oversedation	SIDER
c0041834	skin erythema	SIDER
c0041834	erythemas	SIDER
c0231807	dyspnea on exertion 	SIDER
c0231807	exertional dyspnea	SIDER
c0231807	dyspnoea exertional	SIDER
c0004158	athetoid movements	SIDER
c0235735	unexpected therapeutic effect	SIDER
c0558368	vaginal irritation	SIDER
c0023461	mast cell leukemia	SIDER
c0036220	kaposi sarcoma	SIDER
c0856597	pulmonary alveolitis	SIDER
c0231397	anticipatory anxiety	SIDER
c0542119	no drug effect	SIDER
c0033975	psychosis	SIDER
c0033975	psychotic disorders	SIDER
c0033975	psychotic disorder	SIDER
c0033975	psychoses	SIDER
c0877046	infection dental	SIDER
c0877045	atrial rupture	SIDER
c0877042	graft loss	SIDER
c0235912	hepatic hemorrhage	SIDER
c0877048	oral fungal infection	SIDER
c0877047	occult blood positive	SIDER
c1456784	paranoia	SIDER
c1456786	paranoid state	SIDER
c0014877	esotropia	SIDER
c0423757	skin thinning	SIDER
c0236800	panic disorder with agoraphobia	SIDER
c0282005	swollen scrotum	SIDER
c0857801	inappropriate schedule of drug administration	SIDER
c0262525	incomplete right bundle branch block	SIDER
c0877035	effects of estrogen	SIDER
c0522245	hot and cold sensations	SIDER
c0235927	vestibular ataxia	SIDER
c0024902	breast pain	SIDER
c0018802	cardiac failure congestive	SIDER
c0018802	congestive heart failure	SIDER
c0018802	congestive cardiac failure	SIDER
c0240211	swollen lips	SIDER
c0235922	breast neoplasm benign female	SIDER
c0018808	heart murmur	SIDER
c0018808	cardiac murmur	SIDER
c0018808	heart murmurs	SIDER
c0018808	cardiac murmurs	SIDER
c0018808	cardiac murmur nos	SIDER
c0235923	estrogens increased	SIDER
c0748726	allergic sinusitis	SIDER
c0948643	hyperuricosuria	SIDER
c0236816	acute stress reaction	SIDER
c1963750	oral mucosal erythema	SIDER
c0859253	microhemorrhage	SIDER
c0018800	cardiomegaly	SIDER
c0018800	heart enlarged	SIDER
c0018800	cardiac enlargement	SIDER
c0018801	cardiac failure nos	SIDER
c0018801	heart failures	SIDER
c0018801	cardiac failure	SIDER
c0018801	heart failure 	SIDER
c0018801	cardiac insufficiency	SIDER
c0265057	thrombophlebitis leg superficial	SIDER
c0522214	abnormal visual evoked potentials	SIDER
c0019209	hepatomegaly	SIDER
c0019209	enlarged liver	SIDER
c0019209	liver enlargement	SIDER
c0859290	black spots	SIDER
c0014850	oesophageal atresia	SIDER
c0014850	esophageal atresia	SIDER
c0235939	crying abnormal	SIDER
c0520796	cryptosporidial gastroenteritis	SIDER
c0948651	bronchial mucus plug	SIDER
c0863158	drug level above therapeutic	SIDER
c0014852	esophageal disorder	SIDER
c0863159	herpes meningitis	SIDER
c0423773	scaly skin	SIDER
c0236826	expressive language disorder	SIDER
c0021141	syndrome of inappropriate antidiuretic hormone	SIDER
c0032463	polycythemia vera	SIDER
c0032463	erythremia	SIDER
c0032460	polycystic ovary disease	SIDER
c0032461	polycythaemia	SIDER
c0032461	polycythemia nos	SIDER
c0032461	polycythemia	SIDER
c0235942	skull malformation	SIDER
c0877056	hypoglycemic seizures	SIDER
c0008149	chlamydial infection	SIDER
c0235946	cerebral atrophy	SIDER
c0877055	acute generalized exanthematous pustulosis	SIDER
c0014863	oesophageal spasm	SIDER
c0014863	esophageal spasm	SIDER
c0014863	esophagospasm	SIDER
c0014863	esophageal spasms	SIDER
c0014860	esophageal perforation	SIDER
c0014860	esophageal perforations	SIDER
c0014860	oesophageal perforation	SIDER
c0014868	oesophagitis	SIDER
c0014868	esophagitis	SIDER
c0014869	reflux esophagitis	SIDER
c0014869	reflux oesophagitis	SIDER
c0014866	esophageal stricture	SIDER
c0014866	oesophageal stricture	SIDER
c0014866	esophageal stenosis	SIDER
c0014867	oesophageal varices	SIDER
c0014867	esophageal varices	SIDER
c0019214	hepatosplenomegaly	SIDER
c0019212	hepatorenal syndrome	SIDER
c0751711	anterior ischemic optic neuropathy	SIDER
c0265031	hemorrhoids bleeding	SIDER
c0233818	judgment impaired	SIDER
c0312646	reactions to skin tests	SIDER
c1963789	genital swelling	SIDER
c0423798	bruising easily	SIDER
c0033931	psychosomatic disease	SIDER
c0033931	psychosomatic disorder	SIDER
c0235957	myonecrosis	SIDER
c0877089	vaginal mucosal blistering	SIDER
c0234428	altered consciousness	SIDER
c0423791	maculopapular rash	SIDER
c0235950	zinc deficiency	SIDER
c0037650	psychogenic disorder	SIDER
c0235952	clostridium difficile diarrhea	SIDER
c1262535	jaundice hepatocellular	SIDER
c1262535	hepatocellular jaundice 	SIDER
c0243001	abdominal abscess	SIDER
c0859229	migration of implant	SIDER
c0877079	superinfection lung	SIDER
c0235969	ejaculation disorder	SIDER
c0235966	dreaming excessive	SIDER
c0235962	multiple sclerosis aggravated	SIDER
c0235963	rhinitis ulcerative	SIDER
c0235960	aggravated parkinsonism	SIDER
c0265099	basilar artery thrombosis	SIDER
c0948691	cerebral aspergillosis	SIDER
c0038395	streptococcal infection	SIDER
c0948692	necrotizing colitis	SIDER
c0522251	sinus pain	SIDER
c0948695	decreased white blood cell counts	SIDER
c0266798	cord compression	SIDER
c0234447	narcosis	SIDER
c0033953	psychosexual disorder	SIDER
c0033953	sexual dysfunction	SIDER
c0836924	platelets increased	SIDER
c0836924	thrombocytosis	SIDER
c0836924	platelet count increased	SIDER
c0836924	increased platelet count	SIDER
c0836924	thrombocythaemia	SIDER
c0836924	increased platelets	SIDER
c0235979	conjunctival discolouration	SIDER
c0038363	aphthous stomatitis	SIDER
c0751748	nonketotic hyperglycinemia	SIDER
c0036104	salivation	SIDER
c0729584	infectious meningitis	SIDER
c0235970	endocardial fibrosis	SIDER
c0282021	uncircumcised	SIDER
c0038367	ulcerative stomatitis	SIDER
c0235972	retinal deposits	SIDER
c0235974	pancreatic carcinoma	SIDER
c1963762	no adverse reaction	SIDER
c1963761	no adverse event	SIDER
c0034186	pyelonephritis	SIDER
c0034183	pyelitis	SIDER
c0038362	stomatitis	SIDER
c0878544	cardiomyopathy	SIDER
c0157733	hair abnormalities	SIDER
c0877096	application site paresthesia	SIDER
c0877097	application site vesicles	SIDER
c0235988	serum iron decreased	SIDER
c0877095	application site bruising	SIDER
c0233844	clumsiness	SIDER
c0877098	application site dryness	SIDER
c0235980	scleral discolouration	SIDER
c0021177	libido increased	SIDER
c0009782	connective tissue disease	SIDER
c0009782	connective tissue disorder	SIDER
c0009782	connective tissue disorders	SIDER
c0235984	salivary duct obstruction	SIDER
c0235983	normochromic anemia	SIDER
c0038379	strabismus	SIDER
c1579838	sore mouth	SIDER
c0265072	inferior vena cava obstruction	SIDER
c0034194	pyloric stenosis	SIDER
c1963775	cytarabine syndrome	SIDER
c0009774	conjunctivitis viral	SIDER
c0030196	pain in limb	SIDER
c0034124	pupillary disorder	SIDER
c0030193	pain	SIDER
c0341212	gastrointestinal fistula	SIDER
c0235996	increased liver enzymes	SIDER
c0235991	small for gestational age	SIDER
c0010674	cystic fibrosis	SIDER
c0700200	presyncope	SIDER
c0017178	gastrointestinal disorders	SIDER
c0006852	vaginal candidiasis	SIDER
c0241357	testosterone low	SIDER
c0016048	fibromatosis	SIDER
c0030198	pain studies	SIDER
c0947984	investigations electrocardiogram	SIDER
c0009763	conjunctivitis	SIDER
c0858128	decreased plasma iron	SIDER
c0009768	bacterial conjunctivitis	SIDER
c0009768	conjunctivitis bacterial	SIDER
c0019270	herniation	SIDER
c0019270	hernia nos	SIDER
c0019270	hernia	SIDER
c0006849	oral moniliasis	SIDER
c0079043	bronchoconstriction	SIDER
c0009760	conjunctival haemorrhage	SIDER
c0009760	conjunctival hemorrhage	SIDER
c0006846	cutaneous candidiasis	SIDER
c0006848	mucocutaneous candidiasis	SIDER
c0016057	fibrosarcomas	SIDER
c0947999	blood urine present	SIDER
c0016059	fibrosis	SIDER
c0006840	moniliasis	SIDER
c0017181	gastrointestinal bleeding	SIDER
c0016053	fibromyalgia	SIDER
c0017185	gastrointestinal tumor	SIDER
c0019284	diaphragmatic hernia	SIDER
c0729549	gastrointestinal fungal infection	SIDER
c0277890	decrease in diastolic blood pressure	SIDER
c0476427	abnormal cervical smear	SIDER
c0476427	smear cervix abnormal	SIDER
c0476427	pap smear abnormal	SIDER
c0032001	pituitary apoplexy	SIDER
c0032000	pituitary adenomas	SIDER
c0037672	somnambulism	SIDER
c0234983	delirium toxic	SIDER
c0270549	gad	SIDER
c0234987	orthostatic dizziness	SIDER
c0234987	dizziness postural	SIDER
c0521169	compression fractures	SIDER
c0858161	normal serum potassium	SIDER
c0521160	rash psoriaform	SIDER
c0019294	inguinal hernia	SIDER
c0521161	vasculitic rash	SIDER
c0017152	gastritis	SIDER
c0277899	pulseless	SIDER
c0243026	sepsis	SIDER
c0160345	gastrointestinal tract lesions	SIDER
c0034155	thrombotic thrombocytopenic purpura	SIDER
c0019294	inguinal hernia nos	SIDER
c0019294	hernia inguinal	SIDER
c0243010	viral encephalitis	SIDER
c0034152	anaphylactoid purpura	SIDER
c0034150	purpura	SIDER
c0006826	malignant neoplasm	SIDER
c0729552	genital infection	SIDER
c0010666	cystic acne 	SIDER
c0234972	convulsive disorder	SIDER
c0024967	mbc	SIDER
c0079027	intraoperative bleeding	SIDER
c0016034	fibrocystic breast	SIDER
c0017168	acid reflux	SIDER
c0009676	confusion	SIDER
c0009677	macroglossia	SIDER
c0041349	tubulointerstitial nephritis	SIDER
c0521172	eschar	SIDER
c0017160	gastroenteritis	SIDER
c0521170	osteoporotic fractures	SIDER
c0032019	neoplasm of pituitary	SIDER
c0018834	heartburn	SIDER
c0018834	heart burn	SIDER
c0018834	pyrosis	SIDER
c0162533	hepatic porphyria	SIDER
c0158328	trigger finger	SIDER
c0162532	variegate porphyria	SIDER
c0338908	depression anxiety	SIDER
c0162531	hcp	SIDER
c0877009	muscle fibrosis	SIDER
c0917801	insomnia	SIDER
c0158322	calcaneal spur	SIDER
c0024959	maxillary sinusitis	SIDER
c0917805	transient cerebral ischemia	SIDER
c0856716	aspirin sensitive asthma	SIDER
c0262578	night cramps	SIDER
c0262576	nerve paralysis	SIDER
c0341245	hemorrhagic duodenitis	SIDER
c0041321	miliary tuberculosis	SIDER
c1377913	pleural mesothelioma	SIDER
c0231527	muscular incoordination	SIDER
c0231529	tendon pain	SIDER
c1744601	heart rate abnormal	SIDER
c0917816	mental deficiency	SIDER
c0041327	pulmonary tuberculosis	SIDER
c0521158	tumor recurrence	SIDER
c0243065	aplasia	SIDER
c0231530	muscle twitching	SIDER
c0162557	acute liver failure	SIDER
c0877027	joint range of motion decreased	SIDER
c0034103	pulpitis	SIDER
c0559470	peanut hypersensitivity	SIDER
c0018817	atrial septal defect	SIDER
c0018818	ventricular septal defect	SIDER
c0018813	myocardial rupture	SIDER
c0010692	bladder inflammation	SIDER
c0010692	cystalgia	SIDER
c0010692	cystitis 	SIDER
c0243050	cardiovascular abnormalities	SIDER
c0162568	erythropoietic protoporphyria	SIDER
c0162566	porphyria cutanea tarda	SIDER
c0162565	acute intermittent porphyria	SIDER
c0877014	sympathomimetic effects	SIDER
c0158350	tendinous contracture	SIDER
c0018824	heart valve disorders	SIDER
c0018824	heart valve disorder	SIDER
c0018824	cardiac valvulopathy	SIDER
c0877011	concomitant disease progression	SIDER
c0852283	neonatal respiratory distress	SIDER
c0560024	eyelid swelling	SIDER
c0019360	herpes zoster	SIDER
c0019364	ophthalmic herpes zoster	SIDER
c0268407	cardiac amyloidosis	SIDER
c0231441	immobility	SIDER
c0277960	dry hair	SIDER
c0856623	orofacial edema	SIDER
c0019357	ophthalmic herpes	SIDER
c0232208	junctional rhythm	SIDER
c0232203	atrial rhythm	SIDER
c0852354	apocrine and eccrine gland disorders	SIDER
c0558089	verbal abuse	SIDER
c0016199	pain flank	SIDER
c0016199	flank pain	SIDER
c0348024	dysfunction thyroid	SIDER
c0232200	gallop rhythm	SIDER
c0232201	sinus rhythm	SIDER
c0019348	herpes simplex	SIDER
c0852361	hemorrhage skin	SIDER
c0018213	exophthalmic goiter	SIDER
c0019345	fever sore	SIDER
c0019342	genital herpes	SIDER
c0427008	stiffness	SIDER
c0019343	herpes gestationis	SIDER
c0743072	depressive psychosis	SIDER
c0206178	cmv retinitis	SIDER
c0019340	herpes	SIDER
c0277941	blanching of skin	SIDER
c0206172	diabetic foot	SIDER
c0013336	dwarfism	SIDER
c0162529	ischemic colitis	SIDER
c0002792	anaphylactic reaction	SIDER
c0002792	systemic anaphylaxis	SIDER
c0002792	anaphylactic shock	SIDER
c0002792	anaphylactic reactions	SIDER
c0002792	anaphylaxis	SIDER
c0018204	granulomatous prostatitis	SIDER
c0018203	chronic granulomatous disease	SIDER
c0277934	aortic bruit	SIDER
c0231451	hyperextension	SIDER
c0153690	bone metastases	SIDER
c0497365	rash over	SIDER
c0497364	localized rash	SIDER
c0019196	hepatitis c	SIDER
c0011991	diarrhea	SIDER
c0206142	eosinophilic leukemia	SIDER
c0006444	bursitis	SIDER
c0021775	claudication intermittent	SIDER
c0021775	intermittent claudication	SIDER
c0037672	sleep walking	SIDER
c0037672	sleepwalking	SIDER
c0011993	vipoma	SIDER
c0019189	chronic hepatitis	SIDER
c0240671	partial thromboplastin time prolonged	SIDER
c0231471	posture abnormal	SIDER
c0277986	gum edema	SIDER
c0413234	acute allergic reaction	SIDER
c0206138	crest	SIDER
c0154723	migraine with aura	SIDER
c0267466	stenosis of colon	SIDER
c0153676	lung metastases	SIDER
c0267465	intestinal stenosis	SIDER
c0343401	mrsa	SIDER
c0154728	meninges	SIDER
c0392390	hbeag positive	SIDER
c0852336	immune hemolytic anemia	SIDER
c0030920	gastroduodenal ulcer	SIDER
c0030920	peptic ulceration	SIDER
